n,Omega_2,Omega_3,Omega_5,Omega_7,Omega_9,Omega_11,Omega_total
96459,0,1,0,0,0,1,4
96460,2,0,1,1,0,0,6
96461,0,0,0,0,0,0,1
96462,1,2,0,0,2,0,5
96463,0,0,0,0,0,0,2
96464,4,0,0,0,0,0,5
96465,0,1,1,0,0,0,4
96466,1,0,0,0,0,0,3
96467,0,0,0,1,0,0,2
96468,2,1,0,0,0,0,4
96469,0,0,0,0,0,0,1
96470,1,0,1,0,0,1,4
96471,0,5,0,0,4,0,6
96472,3,0,0,0,0,0,5
96473,0,0,0,0,0,0,3
96474,1,1,0,1,0,0,4
96475,0,0,2,0,0,0,4
96476,2,0,0,0,0,0,4
96477,0,1,0,0,0,0,2
96478,1,0,0,0,0,0,2
96479,0,0,0,0,0,0,1
96480,5,2,1,0,2,0,9
96481,0,0,0,2,0,1,4
96482,1,0,0,0,0,0,3
96483,0,1,0,0,0,0,3
96484,2,0,0,0,0,0,3
96485,0,0,1,0,0,0,3
96486,1,1,0,0,0,0,4
96487,0,0,0,0,0,0,1
96488,3,0,0,1,0,0,5
96489,0,2,0,0,2,0,4
96490,1,0,1,0,0,0,3
96491,0,0,0,0,0,0,2
96492,2,1,0,0,0,1,6
96493,0,0,0,0,0,0,1
96494,1,0,0,0,0,0,2
96495,0,1,1,1,0,0,4
96496,4,0,0,0,0,0,6
96497,0,0,0,0,0,0,1
96498,1,3,0,0,2,0,5
96499,0,0,0,0,0,0,3
96500,2,0,3,0,0,0,6
96501,0,1,0,0,0,0,3
96502,1,0,0,1,0,0,4
96503,0,0,0,0,0,1,3
96504,3,1,0,0,0,0,5
96505,0,0,1,0,0,0,2
96506,1,0,0,0,0,0,3
96507,0,2,0,0,2,0,3
96508,2,0,0,0,0,0,4
96509,0,0,0,1,0,0,3
96510,1,1,1,0,0,0,4
96511,0,0,0,0,0,0,2
96512,8,0,0,0,0,0,10
96513,0,1,0,0,0,0,3
96514,1,0,0,0,0,1,4
96515,0,0,1,0,0,0,3
96516,2,2,0,1,2,0,6
96517,0,0,0,0,0,0,1
96518,1,0,0,0,0,0,2
96519,0,1,0,0,0,0,2
96520,3,0,1,0,0,0,6
96521,0,0,0,0,0,0,2
96522,1,1,0,0,0,0,3
96523,0,0,0,1,0,0,2
96524,2,0,0,0,0,0,4
96525,0,3,2,0,2,1,7
96526,1,0,0,0,0,0,4
96527,0,0,0,0,0,0,1
96528,4,1,0,0,0,0,6
96529,0,0,0,0,0,0,2
96530,1,0,1,2,0,0,5
96531,0,1,0,0,0,0,3
96532,2,0,0,0,0,0,3
96533,0,0,0,0,0,0,2
96534,1,2,0,0,2,0,5
96535,0,0,1,0,0,0,3
96536,3,0,0,0,0,1,5
96537,0,1,0,1,0,0,3
96538,1,0,0,0,0,0,4
96539,0,0,0,0,0,0,2
96540,2,1,1,0,0,0,5
96541,0,0,0,0,0,0,2
96542,1,0,0,0,0,0,2
96543,0,2,0,0,2,0,4
96544,5,0,0,1,0,0,7
96545,0,0,1,0,0,0,2
96546,1,1,0,0,0,0,3
96547,0,0,0,0,0,1,3
96548,2,0,0,0,0,0,3
96549,0,1,0,0,0,0,2
96550,1,0,2,0,0,0,4
96551,0,0,0,1,0,0,3
96552,3,4,0,0,4,0,8
96553,0,0,0,0,0,0,1
96554,1,0,0,0,0,0,3
96555,0,1,1,0,0,0,4
96556,2,0,0,0,0,0,4
96557,0,0,0,0,0,0,1
96558,1,1,0,1,0,2,6
96559,0,0,0,0,0,0,2
96560,4,0,1,0,0,0,7
96561,0,2,0,0,2,0,3
96562,1,0,0,0,0,0,2
96563,0,0,0,0,0,0,2
96564,2,1,0,0,0,0,5
96565,0,0,1,1,0,0,4
96566,1,0,0,0,0,0,3
96567,0,1,0,0,0,0,2
96568,3,0,0,0,0,0,4
96569,0,0,0,0,0,1,2
96570,1,2,1,0,2,0,6
96571,0,0,0,0,0,0,2
96572,2,0,0,1,0,0,4
96573,0,1,0,0,0,0,2
96574,1,0,0,0,0,0,3
96575,0,0,2,0,0,0,3
96576,6,1,0,0,0,0,8
96577,0,0,0,0,0,0,4
96578,1,0,0,0,0,0,3
96579,0,3,0,2,2,0,6
96580,2,0,1,0,0,1,5
96581,0,0,0,0,0,0,1
96582,1,1,0,0,0,0,3
96583,0,0,0,0,0,0,2
96584,3,0,0,0,0,0,4
96585,0,1,1,0,0,0,4
96586,1,0,0,1,0,0,3
96587,0,0,0,0,0,0,1
96588,2,2,0,0,2,0,5
96589,0,0,0,0,0,0,1
96590,1,0,1,0,0,0,4
96591,0,1,0,0,0,1,3
96592,4,0,0,0,0,0,5
96593,0,0,0,1,0,0,2
96594,1,1,0,0,0,0,4
96595,0,0,1,0,0,0,2
96596,2,0,0,0,0,0,5
96597,0,2,0,0,2,0,3
96598,1,0,0,0,0,0,2
96599,0,0,0,0,0,0,2
96600,3,1,2,1,0,0,8
96601,0,0,0,0,0,0,1
96602,1,0,0,0,0,1,3
96603,0,1,0,0,0,0,3
96604,2,0,0,0,0,0,3
96605,0,0,1,0,0,0,3
96606,1,3,0,0,2,0,5
96607,0,0,0,1,0,0,3
96608,5,0,0,0,0,0,6
96609,0,1,0,0,0,0,2
96610,1,0,1,0,0,0,3
96611,0,0,0,0,0,0,2
96612,2,1,0,0,0,0,5
96613,0,0,0,0,0,1,2
96614,1,0,0,1,0,0,4
96615,0,2,1,0,2,0,5
96616,3,0,0,0,0,0,5
96617,0,0,0,0,0,0,2
96618,1,1,0,0,0,0,3
96619,0,0,0,0,0,0,2
96620,2,0,1,0,0,0,4
96621,0,1,0,1,0,0,4
96622,1,0,0,0,0,0,2
96623,0,0,0,0,0,0,2
96624,4,2,0,0,2,1,8
96625,0,0,3,0,0,0,4
96626,1,0,0,0,0,0,2
96627,0,1,0,0,0,0,3
96628,2,0,0,2,0,0,6
96629,0,0,0,0,0,0,2
96630,1,1,1,0,0,0,4
96631,0,0,0,0,0,0,2
96632,3,0,0,0,0,0,5
96633,0,4,0,0,4,0,5
96634,1,0,0,0,0,0,3
96635,0,0,1,1,0,1,4
96636,2,1,0,0,0,0,4
96637,0,0,0,0,0,0,2
96638,1,0,0,0,0,0,3
96639,0,1,0,0,0,0,2
96640,7,0,1,0,0,0,9
96641,0,0,0,0,0,0,2
96642,1,2,0,1,2,0,6
96643,0,0,0,0,0,0,1
96644,2,0,0,0,0,0,4
96645,0,1,1,0,0,0,4
96646,1,0,0,0,0,1,4
96647,0,0,0,0,0,0,2
96648,3,1,0,0,0,0,5
96649,0,0,0,1,0,0,2
96650,1,0,2,0,0,0,4
96651,0,2,0,0,2,0,3
96652,2,0,0,0,0,0,4
96653,0,0,0,0,0,0,2
96654,1,1,0,0,0,0,4
96655,0,0,1,0,0,0,3
96656,4,0,0,1,0,0,6
96657,0,1,0,0,0,1,4
96658,1,0,0,0,0,0,3
96659,0,0,0,0,0,0,2
96660,2,3,1,0,2,0,7
96661,0,0,0,0,0,0,1
96662,1,0,0,0,0,0,3
96663,0,1,0,1,0,0,3
96664,3,0,0,0,0,0,5
96665,0,0,1,0,0,0,2
96666,1,1,0,0,0,0,3
96667,0,0,0,0,0,0,1
96668,2,0,0,0,0,1,6
96669,0,2,0,0,2,0,4
96670,1,0,1,1,0,0,4
96671,0,0,0,0,0,0,1
96672,5,1,0,0,0,0,8
96673,0,0,0,0,0,0,2
96674,1,0,0,0,0,0,2
96675,0,1,2,0,0,0,4
96676,2,0,0,0,0,0,3
96677,0,0,0,2,0,0,3
96678,1,2,0,0,2,0,5
96679,0,0,0,0,0,2,4
96680,3,0,1,0,0,0,5
96681,0,1,0,0,0,0,4
96682,1,0,0,0,0,0,2
96683,0,0,0,0,0,0,2
96684,2,1,0,1,0,0,5
96685,0,0,1,0,0,0,3
96686,1,0,0,0,0,0,3
96687,0,3,0,0,2,0,4
96688,4,0,0,0,0,0,5
96689,0,0,0,0,0,0,2
96690,1,1,1,0,0,1,5
96691,0,0,0,1,0,0,3
96692,2,0,0,0,0,0,4
96693,0,1,0,0,0,0,3
96694,1,0,0,0,0,0,3
96695,0,0,1,0,0,0,3
96696,3,2,0,0,2,0,7
96697,0,0,0,0,0,0,1
96698,1,0,0,1,0,0,3
96699,0,1,0,0,0,0,2
96700,2,0,2,0,0,0,5
96701,0,0,0,0,0,1,3
96702,1,1,0,0,0,0,4
96703,0,0,0,0,0,0,1
96704,6,0,0,0,0,0,7
96705,0,2,1,1,2,0,5
96706,1,0,0,0,0,0,2
96707,0,0,0,0,0,0,3
96708,2,1,0,0,0,0,4
96709,0,0,0,0,0,0,2
96710,1,0,1,0,0,0,4
96711,0,1,0,0,0,0,2
96712,3,0,0,1,0,1,6
96713,0,0,0,0,0,0,2
96714,1,5,0,0,4,0,7
96715,0,0,1,0,0,0,4
96716,2,0,0,0,0,0,3
96717,0,1,0,0,0,0,3
96718,1,0,0,0,0,0,3
96719,0,0,0,1,0,0,3
96720,4,1,1,0,0,0,8
96721,0,0,0,0,0,0,2
96722,1,0,0,0,0,0,3
96723,0,2,0,0,2,1,4
96724,2,0,0,0,0,0,3
96725,0,0,2,0,0,0,4
96726,1,1,0,3,0,0,6
96727,0,0,0,0,0,0,2
96728,3,0,0,0,0,0,5
96729,0,1,0,0,0,0,3
96730,1,0,1,0,0,0,4
96731,0,0,0,0,0,0,1
96732,2,2,0,0,2,0,5
96733,0,0,0,1,0,0,3
96734,1,0,0,0,0,1,3
96735,0,1,1,0,0,0,3
96736,5,0,0,0,0,0,6
96737,0,0,0,0,0,0,1
96738,1,1,0,0,0,0,4
96739,0,0,0,0,0,0,1
96740,2,0,1,1,0,0,5
96741,0,3,0,0,2,0,4
96742,1,0,0,0,0,0,2
96743,0,0,0,0,0,0,2
96744,3,1,0,0,0,0,6
96745,0,0,1,0,0,1,3
96746,1,0,0,0,0,0,4
96747,0,1,0,1,0,0,4
96748,2,0,0,0,0,0,5
96749,0,0,0,0,0,0,1
96750,1,2,3,0,2,0,7
96751,0,0,0,0,0,0,2
96752,4,0,0,0,0,0,5
96753,0,1,0,0,0,0,2
96754,1,0,0,1,0,0,3
96755,0,0,1,0,0,0,3
96756,2,1,0,0,0,1,5
96757,0,0,0,0,0,0,1
96758,1,0,0,0,0,0,3
96759,0,2,0,0,2,0,4
96760,3,0,1,0,0,0,6
96761,0,0,0,1,0,0,3
96762,1,1,0,0,0,0,3
96763,0,0,0,0,0,0,1
96764,2,0,0,0,0,0,4
96765,0,1,1,0,0,0,3
96766,1,0,0,0,0,0,2
96767,0,0,0,0,0,1,3
96768,9,3,0,1,2,0,13
96769,0,0,0,0,0,0,1
96770,1,0,1,0,0,0,3
96771,0,1,0,0,0,0,2
96772,2,0,0,0,0,0,4
96773,0,0,0,0,0,0,3
96774,1,1,0,0,0,0,4
96775,0,0,2,2,0,0,5
96776,3,0,0,0,0,0,4
96777,0,2,0,0,2,0,3
96778,1,0,0,0,0,1,4
96779,0,0,0,0,0,0,1
96780,2,1,1,0,0,0,5
96781,0,0,0,0,0,0,2
96782,1,0,0,1,0,0,4
96783,0,1,0,0,0,0,2
96784,4,0,0,0,0,0,6
96785,0,0,1,0,0,0,3
96786,1,2,0,0,2,0,5
96787,0,0,0,0,0,0,1
96788,2,0,0,0,0,0,3
96789,0,1,0,1,0,1,4
96790,1,0,1,0,0,0,3
96791,0,0,0,0,0,0,2
96792,3,1,0,0,0,0,6
96793,0,0,0,0,0,0,2
96794,1,0,0,0,0,0,2
96795,0,4,1,0,4,0,6
96796,2,0,0,1,0,0,4
96797,0,0,0,0,0,0,1
96798,1,1,0,0,0,0,5
96799,0,0,0,0,0,0,1
96800,5,0,2,0,0,2,9
96801,0,1,0,0,0,0,3
96802,1,0,0,0,0,0,3
96803,0,0,0,1,0,0,2
96804,2,2,0,0,2,0,5
96805,0,0,1,0,0,0,3
96806,1,0,0,0,0,0,3
96807,0,1,0,0,0,0,4
96808,3,0,0,0,0,0,4
96809,0,0,0,0,0,0,2
96810,1,1,1,1,0,0,5
96811,0,0,0,0,0,1,3
96812,2,0,0,0,0,0,3
96813,0,2,0,0,2,0,4
96814,1,0,0,0,0,0,2
96815,0,0,1,0,0,0,4
96816,4,1,0,0,0,0,6
96817,0,0,0,1,0,0,2
96818,1,0,0,0,0,0,2
96819,0,1,0,0,0,0,3
96820,2,0,1,0,0,0,5
96821,0,0,0,0,0,0,1
96822,1,3,0,0,2,1,6
96823,0,0,0,0,0,0,1
96824,3,0,0,2,0,0,7
96825,0,1,2,0,0,0,4
96826,1,0,0,0,0,0,2
96827,0,0,0,0,0,0,1
96828,2,1,0,0,0,0,4
96829,0,0,0,0,0,0,2
96830,1,0,1,0,0,0,4
96831,0,2,0,1,2,0,5
96832,6,0,0,0,0,0,8
96833,0,0,0,0,0,1,2
96834,1,1,0,0,0,0,3
96835,0,0,1,0,0,0,3
96836,2,0,0,0,0,0,4
96837,0,1,0,0,0,0,4
96838,1,0,0,1,0,0,3
96839,0,0,0,0,0,0,2
96840,3,2,1,0,2,0,7
96841,0,0,0,0,0,0,2
96842,1,0,0,0,0,0,3
96843,0,1,0,0,0,0,3
96844,2,0,0,0,0,1,5
96845,0,0,1,1,0,0,3
96846,1,1,0,0,0,0,3
96847,0,0,0,0,0,0,1
96848,4,0,0,0,0,0,5
96849,0,3,0,0,2,0,5
96850,1,0,2,0,0,0,5
96851,0,0,0,0,0,0,1
96852,2,1,0,1,0,0,5
96853,0,0,0,0,0,0,2
96854,1,0,0,0,0,0,3
96855,0,1,1,0,0,1,4
96856,3,0,0,0,0,0,4
96857,0,0,0,0,0,0,1
96858,1,2,0,0,2,0,4
96859,0,0,0,1,0,0,3
96860,2,0,1,0,0,0,5
96861,0,1,0,0,0,0,3
96862,1,0,0,0,0,0,3
96863,0,0,0,0,0,0,2
96864,5,1,0,0,0,0,7
96865,0,0,1,0,0,0,2
96866,1,0,0,1,0,1,5
96867,0,2,0,0,2,0,4
96868,2,0,0,0,0,0,4
96869,0,0,0,0,0,0,2
96870,1,1,1,0,0,0,4
96871,0,0,0,0,0,0,2
96872,3,0,0,0,0,0,4
96873,0,1,0,2,0,0,4
96874,1,0,0,0,0,0,2
96875,0,0,5,0,0,0,6
96876,2,4,0,0,4,0,8
96877,0,0,0,0,0,1,2
96878,1,0,0,0,0,0,3
96879,0,1,0,0,0,0,3
96880,4,0,1,1,0,0,7
96881,0,0,0,0,0,0,2
96882,1,1,0,0,0,0,4
96883,0,0,0,0,0,0,3
96884,2,0,0,0,0,0,4
96885,0,2,1,0,2,0,4
96886,1,0,0,0,0,0,3
96887,0,0,0,1,0,0,2
96888,3,1,0,0,0,1,6
96889,0,0,0,0,0,0,3
96890,1,0,1,0,0,0,3
96891,0,1,0,0,0,0,2
96892,2,0,0,0,0,0,3
96893,0,0,0,0,0,0,1
96894,1,2,0,1,2,0,5
96895,0,0,1,0,0,0,2
96896,7,0,0,0,0,0,8
96897,0,1,0,0,0,0,2
96898,1,0,0,0,0,0,2
96899,0,0,0,0,0,1,3
96900,2,1,2,0,0,0,7
96901,0,0,0,1,0,0,3
96902,1,0,0,0,0,0,3
96903,0,3,0,0,2,0,5
96904,3,0,0,0,0,0,4
96905,0,0,1,0,0,0,2
96906,1,1,0,0,0,0,4
96907,0,0,0,0,0,0,1
96908,2,0,0,1,0,0,4
96909,0,1,0,0,0,0,2
96910,1,0,1,0,0,1,4
96911,0,0,0,0,0,0,1
96912,4,2,0,0,2,0,7
96913,0,0,0,0,0,0,2
96914,1,0,0,0,0,0,3
96915,0,1,1,1,0,0,5
96916,2,0,0,0,0,0,3
96917,0,0,0,0,0,0,2
96918,1,1,0,0,0,0,4
96919,0,0,0,0,0,0,2
96920,3,0,1,0,0,0,5
96921,0,2,0,0,2,2,5
96922,1,0,0,2,0,0,5
96923,0,0,0,0,0,0,2
96924,2,1,0,0,0,0,5
96925,0,0,2,0,0,0,3
96926,1,0,0,0,0,0,2
96927,0,1,0,0,0,0,2
96928,5,0,0,0,0,0,7
96929,0,0,0,1,0,0,3
96930,1,3,1,0,2,0,6
96931,0,0,0,0,0,0,1
96932,2,0,0,0,0,1,4
96933,0,1,0,0,0,0,3
96934,1,0,0,0,0,0,3
96935,0,0,1,0,0,0,2
96936,3,1,0,1,0,0,6
96937,0,0,0,0,0,0,3
96938,1,0,0,0,0,0,3
96939,0,2,0,0,2,0,3
96940,2,0,1,0,0,0,5
96941,0,0,0,0,0,0,2
96942,1,1,0,0,0,0,4
96943,0,0,0,1,0,1,3
96944,4,0,0,0,0,0,6
96945,0,1,1,0,0,0,4
96946,1,0,0,0,0,0,2
96947,0,0,0,0,0,0,2
96948,2,2,0,0,2,0,5
96949,0,0,0,0,0,0,2
96950,1,0,2,1,0,0,5
96951,0,1,0,0,0,0,3
96952,3,0,0,0,0,0,4
96953,0,0,0,0,0,0,1
96954,1,1,0,0,0,1,5
96955,0,0,1,0,0,0,2
96956,2,0,0,0,0,0,3
96957,0,6,0,1,6,0,8
96958,1,0,0,0,0,0,2
96959,0,0,0,0,0,0,1
96960,6,1,1,0,0,0,9
96961,0,0,0,0,0,0,2
96962,1,0,0,0,0,0,2
96963,0,1,0,0,0,0,2
96964,2,0,0,1,0,0,4
96965,0,0,1,0,0,1,4
96966,1,2,0,0,2,0,4
96967,0,0,0,0,0,0,2
96968,3,0,0,0,0,0,6
96969,0,1,0,0,0,0,2
96970,1,0,1,0,0,0,3
96971,0,0,0,2,0,0,3
96972,2,1,0,0,0,0,4
96973,0,0,0,0,0,0,1
96974,1,0,0,0,0,0,2
96975,0,2,2,0,2,0,5
96976,4,0,0,0,0,1,7
96977,0,0,0,0,0,0,2
96978,1,1,0,1,0,0,4
96979,0,0,0,0,0,0,1
96980,2,0,1,0,0,0,5
96981,0,1,0,0,0,0,2
96982,1,0,0,0,0,0,2
96983,0,0,0,0,0,0,2
96984,3,3,0,0,2,0,7
96985,0,0,1,1,0,0,4
96986,1,0,0,0,0,0,3
96987,0,1,0,0,0,1,3
96988,2,0,0,0,0,0,3
96989,0,0,0,0,0,0,1
96990,1,1,1,0,0,0,5
96991,0,0,0,0,0,0,2
96992,5,0,0,1,0,0,7
96993,0,2,0,0,2,0,4
96994,1,0,0,0,0,0,2
96995,0,0,1,0,0,0,3
96996,2,1,0,0,0,0,5
96997,0,0,0,0,0,0,1
96998,1,0,0,0,0,1,3
96999,0,1,0,1,0,0,4
97000,3,0,3,0,0,0,7
97001,0,0,0,0,0,0,1
97002,1,2,0,0,2,0,5
97003,0,0,0,0,0,0,1
97004,2,0,0,0,0,0,3
97005,0,1,1,0,0,0,4
97006,1,0,0,1,0,0,5
97007,0,0,0,0,0,0,1
97008,4,1,0,0,0,0,7
97009,0,0,0,0,0,1,2
97010,1,0,1,0,0,0,4
97011,0,3,0,0,2,0,4
97012,2,0,0,0,0,0,4
97013,0,0,0,1,0,0,2
97014,1,1,0,0,0,0,5
97015,0,0,1,0,0,0,2
97016,3,0,0,0,0,0,5
97017,0,1,0,0,0,0,3
97018,1,0,0,0,0,0,3
97019,0,0,0,0,0,0,3
97020,2,2,1,2,2,1,8
97021,0,0,0,0,0,0,1
97022,1,0,0,0,0,0,3
97023,0,1,0,0,0,0,2
97024,8,0,0,0,0,0,9
97025,0,0,2,0,0,0,3
97026,1,1,0,0,0,0,4
97027,0,0,0,1,0,0,3
97028,2,0,0,0,0,0,4
97029,0,2,0,0,2,0,3
97030,1,0,1,0,0,0,4
97031,0,0,0,0,0,1,2
97032,3,1,0,0,0,0,6
97033,0,0,0,0,0,0,2
97034,1,0,0,1,0,0,4
97035,0,1,1,0,0,0,3
97036,2,0,0,0,0,0,4
97037,0,0,0,0,0,0,2
97038,1,4,0,0,4,0,6
97039,0,0,0,0,0,0,1
97040,4,0,1,0,0,0,6
97041,0,1,0,1,0,0,3
97042,1,0,0,0,0,2,4
97043,0,0,0,0,0,0,2
97044,2,1,0,0,0,0,4
97045,0,0,1,0,0,0,3
97046,1,0,0,0,0,0,2
97047,0,2,0,0,2,0,4
97048,3,0,0,1,0,0,5
97049,0,0,0,0,0,0,2
97050,1,1,2,0,0,0,5
97051,0,0,0,0,0,0,3
97052,2,0,0,0,0,0,4
97053,0,1,0,0,0,1,4
97054,1,0,0,0,0,0,2
97055,0,0,1,1,0,0,4
97056,5,2,0,0,2,0,8
97057,0,0,0,0,0,0,2
97058,1,0,0,0,0,0,3
97059,0,1,0,0,0,0,2
97060,2,0,1,0,0,0,5
97061,0,0,0,0,0,0,3
97062,1,1,0,1,0,0,4
97063,0,0,0,0,0,0,2
97064,3,0,0,0,0,1,5
97065,0,3,1,0,2,0,5
97066,1,0,0,0,0,0,2
97067,0,0,0,0,0,0,2
97068,2,1,0,0,0,0,4
97069,0,0,0,3,0,0,4
97070,1,0,1,0,0,0,4
97071,0,1,0,0,0,0,4
97072,4,0,0,0,0,0,5
97073,0,0,0,0,0,0,1
97074,1,2,0,0,2,0,4
97075,0,0,2,0,0,1,4
97076,2,0,0,1,0,0,4
97077,0,1,0,0,0,0,2
97078,1,0,0,0,0,0,2
97079,0,0,0,0,0,0,2
97080,3,1,1,0,0,0,6
97081,0,0,0,0,0,0,1
97082,1,0,0,0,0,0,2
97083,0,2,0,1,2,0,5
97084,2,0,0,0,0,0,4
97085,0,0,1,0,0,0,2
97086,1,1,0,0,0,1,4
97087,0,0,0,0,0,0,2
97088,6,0,0,0,0,0,8
97089,0,1,0,0,0,0,2
97090,1,0,1,1,0,0,5
97091,0,0,0,0,0,0,2
97092,2,3,0,0,2,0,7
97093,0,0,0,0,0,0,2
97094,1,0,0,0,0,0,3
97095,0,1,1,0,0,0,3
97096,3,0,0,0,0,0,5
97097,0,0,0,1,0,1,4
97098,1,1,0,0,0,0,3
97099,0,0,0,0,0,0,2
97100,2,0,2,0,0,0,5
97101,0,2,0,0,2,0,3
97102,1,0,0,0,0,0,3
97103,0,0,0,0,0,0,1
97104,4,1,0,1,0,0,8
97105,0,0,1,0,0,0,2
97106,1,0,0,0,0,0,3
97107,0,1,0,0,0,0,2
97108,2,0,0,0,0,1,4
97109,0,0,0,0,0,0,3
97110,1,2,1,0,2,0,6
97111,0,0,0,1,0,0,2
97112,3,0,0,0,0,0,5
97113,0,1,0,0,0,0,2
97114,1,0,0,0,0,0,3
97115,0,0,1,0,0,0,2
97116,2,1,0,0,0,0,4
97117,0,0,0,0,0,0,1
97118,1,0,0,2,0,0,4
97119,0,4,0,0,4,1,6
97120,5,0,1,0,0,0,7
97121,0,0,0,0,0,0,3
97122,1,1,0,0,0,0,3
97123,0,0,0,0,0,0,3
97124,2,0,0,0,0,0,3
97125,0,1,3,1,0,0,6
97126,1,0,0,0,0,0,2
97127,0,0,0,0,0,0,1
97128,3,2,0,0,2,0,7
97129,0,0,0,0,0,0,3
97130,1,0,1,0,0,1,4
97131,0,1,0,0,0,0,2
97132,2,0,0,1,0,0,4
97133,0,0,0,0,0,0,2
97134,1,1,0,0,0,0,3
97135,0,0,1,0,0,0,2
97136,4,0,0,0,0,0,6
97137,0,2,0,0,2,0,4
97138,1,0,0,0,0,0,3
97139,0,0,0,1,0,0,2
97140,2,1,1,0,0,0,5
97141,0,0,0,0,0,1,2
97142,1,0,0,0,0,0,2
97143,0,1,0,0,0,0,2
97144,3,0,0,0,0,0,4
97145,0,0,1,0,0,0,2
97146,1,3,0,1,2,0,6
97147,0,0,0,0,0,0,2
97148,2,0,0,0,0,0,4
97149,0,1,0,0,0,0,4
97150,1,0,2,0,0,0,5
97151,0,0,0,0,0,0,1
97152,7,1,0,0,0,1,10
97153,0,0,0,1,0,0,2
97154,1,0,0,0,0,0,3
97155,0,2,1,0,2,0,5
97156,2,0,0,0,0,0,4
97157,0,0,0,0,0,0,1
97158,1,1,0,0,0,0,3
97159,0,0,0,0,0,0,1
97160,3,0,1,1,0,0,6
97161,0,1,0,0,0,0,3
97162,1,0,0,0,0,0,4
97163,0,0,0,0,0,3,4
97164,2,2,0,0,2,0,5
97165,0,0,1,0,0,0,2
97166,1,0,0,0,0,0,3
97167,0,1,0,2,0,0,4
97168,4,0,0,0,0,0,5
97169,0,0,0,0,0,0,1
97170,1,1,1,0,0,0,5
97171,0,0,0,0,0,0,1
97172,2,0,0,0,0,0,4
97173,0,3,0,0,2,0,5
97174,1,0,0,1,0,1,4
97175,0,0,2,0,0,0,5
97176,3,1,0,0,0,0,5
97177,0,0,0,0,0,0,1
97178,1,0,0,0,0,0,2
97179,0,1,0,0,0,0,3
97180,2,0,1,0,0,0,5
97181,0,0,0,1,0,0,2
97182,1,2,0,0,2,0,4
97183,0,0,0,0,0,0,2
97184,5,0,0,0,0,0,6
97185,0,1,1,0,0,1,5
97186,1,0,0,0,0,0,2
97187,0,0,0,0,0,0,1
97188,2,1,0,1,0,0,6
97189,0,0,0,0,0,0,2
97190,1,0,1,0,0,0,3
97191,0,2,0,0,2,0,3
97192,3,0,0,0,0,0,4
97193,0,0,0,0,0,0,2
97194,1,1,0,0,0,0,4
97195,0,0,1,1,0,0,3
97196,2,0,0,0,0,1,5
97197,0,1,0,0,0,0,3
97198,1,0,0,0,0,0,3
97199,0,0,0,0,0,0,3
97200,4,5,2,0,4,0,11
97201,0,0,0,0,0,0,2
97202,1,0,0,1,0,0,4
97203,0,1,0,0,0,0,2
97204,2,0,0,0,0,0,4
97205,0,0,1,0,0,0,2
97206,1,1,0,0,0,0,4
97207,0,0,0,0,0,1,2
97208,3,0,0,0,0,0,5
97209,0,2,0,1,2,0,4
97210,1,0,1,0,0,0,3
97211,0,0,0,0,0,0,2
97212,2,1,0,0,0,0,4
97213,0,0,0,0,0,0,1
97214,1,0,0,0,0,0,3
97215,0,1,1,0,0,0,3
97216,6,0,0,2,0,0,9
97217,0,0,0,0,0,0,2
97218,1,2,0,0,2,1,5
97219,0,0,0,0,0,0,2
97220,2,0,1,0,0,0,4
97221,0,1,0,0,0,0,3
97222,1,0,0,0,0,0,2
97223,0,0,0,1,0,0,4
97224,3,1,0,0,0,0,5
97225,0,0,2,0,0,0,3
97226,1,0,0,0,0,0,3
97227,0,3,0,0,2,0,5
97228,2,0,0,0,0,0,4
97229,0,0,0,0,0,1,2
97230,1,1,1,1,0,0,5
97231,0,0,0,0,0,0,1
97232,4,0,0,0,0,0,6
97233,0,1,0,0,0,0,2
97234,1,0,0,0,0,0,3
97235,0,0,1,0,0,0,2
97236,2,2,0,0,2,0,6
97237,0,0,0,1,0,0,3
97238,1,0,0,0,0,0,2
97239,0,1,0,0,0,0,2
97240,3,0,1,0,0,1,7
97241,0,0,0,0,0,0,1
97242,1,1,0,0,0,0,4
97243,0,0,0,0,0,0,2
97244,2,0,0,1,0,0,5
97245,0,2,1,0,2,0,4
97246,1,0,0,0,0,0,2
97247,0,0,0,0,0,0,2
97248,5,1,0,0,0,0,7
97249,0,0,0,0,0,0,2
97250,1,0,3,0,0,0,5
97251,0,1,0,1,0,1,4
97252,2,0,0,0,0,0,4
97253,0,0,0,0,0,0,2
97254,1,3,0,0,2,0,5
97255,0,0,1,0,0,0,3
97256,3,0,0,0,0,0,4
97257,0,1,0,0,0,0,3
97258,1,0,0,1,0,0,3
97259,0,0,0,0,0,0,1
97260,2,1,1,0,0,0,5
97261,0,0,0,0,0,0,2
97262,1,0,0,0,0,1,3
97263,0,2,0,0,2,0,4
97264,4,0,0,0,0,0,5
97265,0,0,1,2,0,0,4
97266,1,1,0,0,0,0,5
97267,0,0,0,0,0,0,2
97268,2,0,0,0,0,0,3
97269,0,1,0,0,0,0,2
97270,1,0,1,0,0,0,4
97271,0,0,0,0,0,0,2
97272,3,2,0,1,2,0,7
97273,0,0,0,0,0,1,3
97274,1,0,0,0,0,0,3
97275,0,1,2,0,0,0,4
97276,2,0,0,0,0,0,4
97277,0,0,0,0,0,0,2
97278,1,1,0,0,0,0,4
