Entity,Code,Day,Monthly sea surface temperature anomalies,Monthly sea surface temperature anomalies (lower bound),Monthly sea surface temperature anomalies (upper bound)
Northern Hemisphere,,1911-03-15,-0.30981308,-0.3566151,-0.23304705
Northern Hemisphere,,1911-04-15,-0.48361507,-0.52666205,-0.4310901
Northern Hemisphere,,1911-05-15,-0.40492007,-0.45178506,-0.35052004
Northern Hemisphere,,1911-06-15,-0.30235508,-0.3823261,-0.24994005
Northern Hemisphere,,1911-07-15,-0.34267905,-0.43981507,-0.28657508
Northern Hemisphere,,1911-08-15,-0.22208907,-0.31114006,-0.15918706
Northern Hemisphere,,1911-09-15,-0.12664504,-0.18882404,-0.05417806
Northern Hemisphere,,1911-10-15,-0.22026704,-0.27448407,-0.15349905
Northern Hemisphere,,1911-11-15,-0.21484606,-0.27153808,-0.13051106
Northern Hemisphere,,1911-12-15,-0.19302507,-0.25148606,-0.09205507
Northern Hemisphere,,1912-01-15,-0.18179806,-0.24777506,-0.09520806
Northern Hemisphere,,1912-02-15,-0.14055105,-0.20270206,-0.05895205
Northern Hemisphere,,1912-03-15,-0.045639053,-0.10161306,0.027815953
Northern Hemisphere,,1912-04-15,-0.12635206,-0.16895105,-0.069710046
Northern Hemisphere,,1912-05-15,-0.12961106,-0.17647706,-0.07456905
Northern Hemisphere,,1912-06-15,-0.08270706,-0.15818407,-0.028028056
Northern Hemisphere,,1912-07-15,-0.16700904,-0.26946008,-0.109001055
Northern Hemisphere,,1912-08-15,-0.33126208,-0.42119208,-0.26441708
Northern Hemisphere,,1912-09-15,-0.42708406,-0.49477604,-0.35815206
Northern Hemisphere,,1912-10-15,-0.43972906,-0.49803808,-0.3643621
Northern Hemisphere,,1912-11-15,-0.43458608,-0.49716607,-0.35310408
Northern Hemisphere,,1912-12-15,-0.44423208,-0.51187,-0.35454407
Northern Hemisphere,,1913-01-15,-0.3814551,-0.4501401,-0.28588107
Northern Hemisphere,,1913-02-15,-0.34034505,-0.4030501,-0.25538906
Northern Hemisphere,,1913-03-15,-0.37309405,-0.42682704,-0.30739906
Northern Hemisphere,,1913-04-15,-0.42103806,-0.4642881,-0.3675491
Northern Hemisphere,,1913-05-15,-0.37982908,-0.43131706,-0.32782605
Northern Hemisphere,,1913-06-15,-0.4629961,-0.541238,-0.4059851
Northern Hemisphere,,1913-07-15,-0.40547505,-0.50151205,-0.34591708
Northern Hemisphere,,1913-08-15,-0.39959905,-0.48946407,-0.33470407
Northern Hemisphere,,1913-09-15,-0.39230004,-0.45905206,-0.32518506
Northern Hemisphere,,1913-10-15,-0.26051307,-0.31961405,-0.19344704
Northern Hemisphere,,1913-11-15,-0.28743607,-0.35195407,-0.20813106
Northern Hemisphere,,1913-12-15,-0.20426805,-0.27242208,-0.12162806
Northern Hemisphere,,1914-01-15,-0.23323904,-0.29390708,-0.13200806
Northern Hemisphere,,1914-02-15,-0.16355805,-0.21964206,-0.069108054
Northern Hemisphere,,1914-03-15,-0.26635006,-0.31377906,-0.18849806
Northern Hemisphere,,1914-04-15,-0.19654204,-0.23841606,-0.13376905
Northern Hemisphere,,1914-05-15,-0.13170804,-0.18272705,-0.066683054
Northern Hemisphere,,1914-06-15,-0.18752505,-0.26129207,-0.12377505
Northern Hemisphere,,1914-07-15,-0.18247505,-0.27651706,-0.11606206
Northern Hemisphere,,1914-08-15,-0.22994606,-0.30836308,-0.15915705
Northern Hemisphere,,1914-09-15,-0.19465704,-0.25781706,-0.11438106
Northern Hemisphere,,1914-10-15,-0.02735506,-0.07992704,0.054863945
Northern Hemisphere,,1914-11-15,-0.09433706,-0.14980607,-0.00723505
Northern Hemisphere,,1914-12-15,-0.057534054,-0.11890106,0.043247953
Northern Hemisphere,,1915-01-15,-0.013530046,-0.07866305,0.08958795
Northern Hemisphere,,1915-02-15,-0.14173506,-0.20595805,-0.04373406
Northern Hemisphere,,1915-03-15,-0.072181046,-0.12623306,0.01330395
Northern Hemisphere,,1915-04-15,-0.046452045,-0.09024204,0.018167943
Northern Hemisphere,,1915-05-15,-0.08750306,-0.13507207,-0.023205057
Northern Hemisphere,,1915-06-15,0.047652945,-0.020782053,0.11375595
Northern Hemisphere,,1915-07-15,0.12215494,0.03986895,0.18896794
Northern Hemisphere,,1915-08-15,0.22279294,0.14189994,0.29977494
Northern Hemisphere,,1915-09-15,0.07166695,0.012586951,0.15189394
Northern Hemisphere,,1915-10-15,-0.068608046,-0.12383206,0.01966995
Northern Hemisphere,,1915-11-15,-0.018597052,-0.08238505,0.073216945
Northern Hemisphere,,1915-12-15,-0.17786105,-0.24466206,-0.07358305
Northern Hemisphere,,1916-01-15,-0.20505704,-0.26778108,-0.097228065
Northern Hemisphere,,1916-02-15,-0.10203205,-0.16111206,0.0014939457
Northern Hemisphere,,1916-03-15,-0.25014406,-0.30169308,-0.16187106
Northern Hemisphere,,1916-04-15,-0.16564406,-0.20669205,-0.10224305
Northern Hemisphere,,1916-05-15,-0.21271704,-0.25895107,-0.15378506
Northern Hemisphere,,1916-06-15,-0.17601506,-0.24719606,-0.11366005
Northern Hemisphere,,1916-07-15,-0.14985104,-0.23724104,-0.08422606
Northern Hemisphere,,1916-08-15,-0.23836006,-0.32216308,-0.16548504
Northern Hemisphere,,1916-09-15,-0.33573207,-0.4016221,-0.25859907
Northern Hemisphere,,1916-10-15,-0.31040108,-0.3644071,-0.23086305
Northern Hemisphere,,1916-11-15,-0.41343305,-0.47294804,-0.32027406
Northern Hemisphere,,1916-12-15,-0.37852004,-0.4432951,-0.26904607
Northern Hemisphere,,1917-01-15,-0.4584801,-0.52774906,-0.35323104
Northern Hemisphere,,1917-02-15,-0.33998105,-0.40496406,-0.23827304
Northern Hemisphere,,1917-03-15,-0.36756507,-0.42466608,-0.27975908
Northern Hemisphere,,1917-04-15,-0.31825405,-0.36336306,-0.25294408
Northern Hemisphere,,1917-05-15,-0.3649051,-0.41166905,-0.30375805
Northern Hemisphere,,1917-06-15,-0.16566207,-0.22752105,-0.10127504
Northern Hemisphere,,1917-07-15,-0.22179706,-0.29964808,-0.15325905
Northern Hemisphere,,1917-08-15,-0.15853606,-0.23068206,-0.08195205
Northern Hemisphere,,1917-09-15,-0.15248205,-0.21387304,-0.071533054
Northern Hemisphere,,1917-10-15,-0.24409907,-0.30070508,-0.16781805
Northern Hemisphere,,1917-11-15,-0.3610941,-0.42351606,-0.26411608
Northern Hemisphere,,1917-12-15,-0.27403706,-0.34692904,-0.16387405
Northern Hemisphere,,1918-01-15,-0.33858308,-0.40697405,-0.22223406
Northern Hemisphere,,1918-02-15,-0.39693406,-0.4605451,-0.28482607
Northern Hemisphere,,1918-03-15,-0.34530905,-0.40218505,-0.25206208
Northern Hemisphere,,1918-04-15,-0.3353831,-0.38031706,-0.26874006
Northern Hemisphere,,1918-05-15,-0.20768405,-0.25016207,-0.14442004
Northern Hemisphere,,1918-06-15,-0.27838507,-0.33925107,-0.21169804
Northern Hemisphere,,1918-07-15,-0.35112008,-0.43028107,-0.28436306
Northern Hemisphere,,1918-08-15,-0.27034408,-0.34503505,-0.19017206
Northern Hemisphere,,1918-09-15,-0.27822006,-0.34247807,-0.19544704
Northern Hemisphere,,1918-10-15,-0.23061104,-0.28780207,-0.14715905
Northern Hemisphere,,1918-11-15,-0.19993804,-0.26590008,-0.095621064
Northern Hemisphere,,1918-12-15,-0.12614904,-0.19655104,-0.00228706
Northern Hemisphere,,1919-01-15,-0.08685605,-0.16169904,0.029607952
Northern Hemisphere,,1919-02-15,-0.04741305,-0.119149044,0.063805945
Northern Hemisphere,,1919-03-15,-0.15039606,-0.21264707,-0.05493106
Northern Hemisphere,,1919-04-15,-0.030334055,-0.07732105,0.039853945
Northern Hemisphere,,1919-05-15,-0.24181904,-0.28648007,-0.16883205
Northern Hemisphere,,1919-06-15,-0.24612905,-0.30925906,-0.17356806
Northern Hemisphere,,1919-07-15,-0.21496405,-0.29232407,-0.13889407
Northern Hemisphere,,1919-08-15,-0.31007007,-0.39046308,-0.22387905
Northern Hemisphere,,1919-09-15,-0.27493107,-0.33945408,-0.17848705
Northern Hemisphere,,1919-10-15,-0.21146704,-0.26704708,-0.11455004
Northern Hemisphere,,1919-11-15,-0.27099106,-0.34077606,-0.17322706
Northern Hemisphere,,1919-12-15,-0.42471007,-0.50045305,-0.30568907
Northern Hemisphere,,1920-01-15,-0.25534508,-0.33129105,-0.13439305
Northern Hemisphere,,1920-02-15,-0.10148905,-0.17339005,0.010564953
Northern Hemisphere,,1920-03-15,-0.17869304,-0.24022104,-0.08235805
Northern Hemisphere,,1920-04-15,-0.21268104,-0.26351008,-0.14330305
Northern Hemisphere,,1920-05-15,-0.09259404,-0.13784306,-0.024646059
Northern Hemisphere,,1920-06-15,-0.07698305,-0.14545004,0.00211294
Northern Hemisphere,,1920-07-15,-0.08958505,-0.17440905,-0.00288105
Northern Hemisphere,,1920-08-15,-0.20222606,-0.28127608,-0.11020504
Northern Hemisphere,,1920-09-15,-0.21357106,-0.27857307,-0.12045105
Northern Hemisphere,,1920-10-15,-0.10168506,-0.15999405,-0.014746055
Northern Hemisphere,,1920-11-15,-0.14699204,-0.21664904,-0.048916057
Northern Hemisphere,,1920-12-15,-0.13522907,-0.20985706,-0.025023058
Northern Hemisphere,,1921-01-15,-0.15214907,-0.22461505,-0.04247105
Northern Hemisphere,,1921-02-15,-0.027036056,-0.096402064,0.081579946
Northern Hemisphere,,1921-03-15,-0.15842305,-0.21895204,-0.067041054
Northern Hemisphere,,1921-04-15,0.0020049512,-0.047109053,0.08160995
Northern Hemisphere,,1921-05-15,-0.11965306,-0.17074405,-0.04197006
Northern Hemisphere,,1921-06-15,-0.09197606,-0.16209505,-0.008036047
Northern Hemisphere,,1921-07-15,-0.037026048,-0.118864045,0.051421948
Northern Hemisphere,,1921-08-15,-0.043300048,-0.12149106,0.053205945
Northern Hemisphere,,1921-09-15,-0.00018505754,-0.06740305,0.100939944
Northern Hemisphere,,1921-10-15,0.05398895,-0.00866805,0.16198495
Northern Hemisphere,,1921-11-15,-0.11931805,-0.18747206,-0.008000046
Northern Hemisphere,,1921-12-15,0.027494952,-0.04635206,0.13775894
Northern Hemisphere,,1922-01-15,-0.099565044,-0.17661206,0.012962952
Northern Hemisphere,,1922-02-15,-0.009285048,-0.07846105,0.092892945
Northern Hemisphere,,1922-03-15,0.04413095,-0.01645206,0.13587594
Northern Hemisphere,,1922-04-15,-0.06789705,-0.11685206,0.008504942
Northern Hemisphere,,1922-05-15,-0.14076205,-0.19005404,-0.06557405
Northern Hemisphere,,1922-06-15,-0.15231405,-0.22089906,-0.066875055
Northern Hemisphere,,1922-07-15,-0.14803605,-0.23626606,-0.05922705
Northern Hemisphere,,1922-08-15,-0.16805606,-0.25098506,-0.07033706
Northern Hemisphere,,1922-09-15,-0.14218105,-0.21157004,-0.044307053
Northern Hemisphere,,1922-10-15,-0.21145104,-0.27202907,-0.10938005
Northern Hemisphere,,1922-11-15,-0.17324306,-0.24260606,-0.068134055
Northern Hemisphere,,1922-12-15,-0.20810805,-0.28104806,-0.09294106
Northern Hemisphere,,1923-01-15,-0.22800507,-0.30835506,-0.11555706
Northern Hemisphere,,1923-02-15,-0.22924806,-0.30386707,-0.12384404
Northern Hemisphere,,1923-03-15,-0.27414006,-0.33711007,-0.18119706
Northern Hemisphere,,1923-04-15,-0.12727605,-0.17726906,-0.053345054
Northern Hemisphere,,1923-05-15,-0.040425047,-0.09598504,0.03927794
Northern Hemisphere,,1923-06-15,-0.14552505,-0.21983306,-0.05879806
Northern Hemisphere,,1923-07-15,-0.11300205,-0.20081906,-0.02141206
Northern Hemisphere,,1923-08-15,-0.17440005,-0.25661808,-0.07792005
Northern Hemisphere,,1923-09-15,-0.12268205,-0.19446205,-0.01966706
Northern Hemisphere,,1923-10-15,-0.098226056,-0.16156505,0.0052559525
Northern Hemisphere,,1923-11-15,0.043770954,-0.02863206,0.15824994
Northern Hemisphere,,1923-12-15,0.019575953,-0.060707048,0.13450895
Northern Hemisphere,,1924-01-15,-0.02939105,-0.107599065,0.08943795
Northern Hemisphere,,1924-02-15,-0.0027600527,-0.075951055,0.10748095
Northern Hemisphere,,1924-03-15,-0.04781905,-0.11030905,0.043514952
Northern Hemisphere,,1924-04-15,0.03767994,-0.014101058,0.11557495
Northern Hemisphere,,1924-05-15,0.04184395,-0.0129490495,0.12736094
Northern Hemisphere,,1924-06-15,0.011034951,-0.057203054,0.10667895
Northern Hemisphere,,1924-07-15,0.037487954,-0.04666005,0.13787894
Northern Hemisphere,,1924-08-15,-0.10352306,-0.18249305,0.005147949
Northern Hemisphere,,1924-09-15,-0.099105045,-0.17010705,0.011074945
Northern Hemisphere,,1924-10-15,-0.17097904,-0.23225807,-0.063679054
Northern Hemisphere,,1924-11-15,-0.27074108,-0.34382507,-0.16166706
Northern Hemisphere,,1924-12-15,-0.31822208,-0.3984221,-0.19782005
Northern Hemisphere,,1925-01-15,-0.20988406,-0.29048806,-0.09202604
Northern Hemisphere,,1925-02-15,-0.25952607,-0.33375606,-0.15199904
Northern Hemisphere,,1925-03-15,-0.12244405,-0.18841805,-0.027008057
Northern Hemisphere,,1925-04-15,-0.17459406,-0.22521906,-0.10348804
Northern Hemisphere,,1925-05-15,0.02718994,-0.02292806,0.10285695
Northern Hemisphere,,1925-06-15,-0.040687054,-0.108428046,0.041799948
Northern Hemisphere,,1925-07-15,0.03469394,-0.047640055,0.12355594
Northern Hemisphere,,1925-08-15,0.015210941,-0.060270056,0.10871795
Northern Hemisphere,,1925-09-15,0.03935595,-0.027939051,0.13537495
Northern Hemisphere,,1925-10-15,0.031366944,-0.031268045,0.12705395
Northern Hemisphere,,1925-11-15,0.037567943,-0.037063047,0.13451895
Northern Hemisphere,,1925-12-15,0.03849195,-0.041983053,0.15128295
Northern Hemisphere,,1926-01-15,0.16854495,0.08445895,0.28220093
Northern Hemisphere,,1926-02-15,0.13781895,0.059989944,0.25198296
Northern Hemisphere,,1926-03-15,0.08627994,0.019916952,0.17802495
Northern Hemisphere,,1926-04-15,0.13106994,0.07733995,0.20748694
Northern Hemisphere,,1926-05-15,0.060060948,0.008300945,0.13969895
Northern Hemisphere,,1926-06-15,0.11658195,0.042576954,0.19967994
Northern Hemisphere,,1926-07-15,0.09672595,0.010047942,0.18553995
Northern Hemisphere,,1926-08-15,0.14754495,0.06678795,0.24029495
Northern Hemisphere,,1926-09-15,0.19521795,0.12479194,0.29711893
Northern Hemisphere,,1926-10-15,0.25218293,0.18958494,0.35669595
Northern Hemisphere,,1926-11-15,0.10959794,0.03176394,0.21252795
Northern Hemisphere,,1926-12-15,0.073565945,-0.011444047,0.18841995
Northern Hemisphere,,1927-01-15,0.07939095,-0.005125046,0.20291895
Northern Hemisphere,,1927-02-15,0.056046948,-0.019652054,0.17012894
Northern Hemisphere,,1927-03-15,0.014872953,-0.051406056,0.110225946
Northern Hemisphere,,1927-04-15,0.007264942,-0.043852046,0.090232946
Northern Hemisphere,,1927-05-15,0.006458953,-0.047241047,0.093750946
Northern Hemisphere,,1927-06-15,-0.0014050454,-0.07309005,0.09308194
Northern Hemisphere,,1927-07-15,0.013486952,-0.07268706,0.11389694
Northern Hemisphere,,1927-08-15,0.17503795,0.09649595,0.28077793
Northern Hemisphere,,1927-09-15,0.04978995,-0.022677049,0.16121894
Northern Hemisphere,,1927-10-15,0.16552594,0.10194195,0.27593994
Northern Hemisphere,,1927-11-15,0.17627995,0.10161094,0.29361495
Northern Hemisphere,,1927-12-15,0.15329994,0.069951944,0.27143195
Northern Hemisphere,,1928-01-15,0.15618695,0.07097695,0.27604795
Northern Hemisphere,,1928-02-15,0.050948948,-0.030309051,0.15978694
Northern Hemisphere,,1928-03-15,0.059989944,-0.010219052,0.15849195
Northern Hemisphere,,1928-04-15,0.02902694,-0.026537046,0.113468945
Northern Hemisphere,,1928-05-15,-0.021881059,-0.07146506,0.064150944
Northern Hemisphere,,1928-06-15,-0.04629305,-0.117394045,0.042031944
Northern Hemisphere,,1928-07-15,0.02426295,-0.059664056,0.119301945
Northern Hemisphere,,1928-08-15,0.016321942,-0.06302905,0.11629994
Northern Hemisphere,,1928-09-15,0.03453794,-0.03346905,0.14282994
Northern Hemisphere,,1928-10-15,0.00034095347,-0.066811055,0.112642944
Northern Hemisphere,,1928-11-15,-0.090896055,-0.16751404,0.024769947
Northern Hemisphere,,1928-12-15,-0.122624055,-0.20713706,0.0033739507
Northern Hemisphere,,1929-01-15,-0.16982307,-0.25632107,-0.04154305
Northern Hemisphere,,1929-02-15,-0.08576505,-0.16595004,0.032423943
Northern Hemisphere,,1929-03-15,-0.16134407,-0.23068707,-0.05314006
Northern Hemisphere,,1929-04-15,-0.07953505,-0.13668905,-0.0050890595
Northern Hemisphere,,1929-05-15,-0.09355004,-0.14616506,-0.010024056
Northern Hemisphere,,1929-06-15,-0.108668044,-0.18159105,-0.015309051
Northern Hemisphere,,1929-07-15,-0.116343066,-0.20323806,-0.019696057
Northern Hemisphere,,1929-08-15,0.04478994,-0.033049047,0.14955994
Northern Hemisphere,,1929-09-15,0.06990395,0.00024195014,0.17640994
Northern Hemisphere,,1929-10-15,0.029610947,-0.039341047,0.13261095
Northern Hemisphere,,1929-11-15,0.003480941,-0.077853054,0.123848945
Northern Hemisphere,,1929-12-15,0.028843954,-0.057805046,0.16497494
Northern Hemisphere,,1930-01-15,0.020261943,-0.06530705,0.14445594
Northern Hemisphere,,1930-02-15,-0.0024930537,-0.083780065,0.11536395
Northern Hemisphere,,1930-03-15,0.0008209497,-0.068115056,0.10638895
Northern Hemisphere,,1930-04-15,0.086645946,0.030801952,0.16975994
Northern Hemisphere,,1930-05-15,0.018920943,-0.031626046,0.108204946
Northern Hemisphere,,1930-06-15,0.017588943,-0.04965906,0.11314195
Northern Hemisphere,,1930-07-15,0.102082945,0.023319945,0.20048095
Northern Hemisphere,,1930-08-15,0.19219394,0.11634695,0.30030993
Northern Hemisphere,,1930-09-15,0.27753994,0.21021295,0.38986695
Northern Hemisphere,,1930-10-15,0.27958894,0.21078995,0.39255494
Northern Hemisphere,,1930-11-15,0.25759694,0.17671494,0.37804893
Northern Hemisphere,,1930-12-15,0.24142094,0.15290195,0.37017095
Northern Hemisphere,,1931-01-15,0.23978895,0.14615394,0.35955495
Northern Hemisphere,,1931-02-15,0.15230994,0.06558595,0.26289994
Northern Hemisphere,,1931-03-15,0.16371794,0.085962944,0.25647894
Northern Hemisphere,,1931-04-15,0.09807195,0.03515394,0.17810795
Northern Hemisphere,,1931-05-15,0.18536295,0.13428995,0.26925194
Northern Hemisphere,,1931-06-15,0.20864694,0.14099994,0.30278295
Northern Hemisphere,,1931-07-15,0.116168946,0.04011394,0.21184994
Northern Hemisphere,,1931-08-15,0.23761594,0.16371694,0.34230393
Northern Hemisphere,,1931-09-15,0.17613494,0.10864095,0.28170094
Northern Hemisphere,,1931-10-15,0.110436946,0.033357948,0.21538295
Northern Hemisphere,,1931-11-15,0.032816947,-0.05553706,0.14271295
Northern Hemisphere,,1931-12-15,0.018344954,-0.07796006,0.13739595
Northern Hemisphere,,1932-01-15,0.027288944,-0.061989054,0.14654994
Northern Hemisphere,,1932-02-15,0.04708495,-0.034946054,0.15864594
Northern Hemisphere,,1932-03-15,-0.011037052,-0.08341004,0.085190944
Northern Hemisphere,,1932-04-15,-0.029614046,-0.08989404,0.05638995
Northern Hemisphere,,1932-05-15,0.03775695,-0.01443705,0.13025194
Northern Hemisphere,,1932-06-15,0.000037953247,-0.066743046,0.09073095
Northern Hemisphere,,1932-07-15,0.030346945,-0.04884705,0.12392894
Northern Hemisphere,,1932-08-15,0.068380944,-0.0055630505,0.17016195
Northern Hemisphere,,1932-09-15,0.10945295,0.04398395,0.22090694
Northern Hemisphere,,1932-10-15,0.053681947,-0.017019048,0.16963995
Northern Hemisphere,,1932-11-15,0.0066969544,-0.077834055,0.12505195
Northern Hemisphere,,1932-12-15,0.031595945,-0.058416054,0.15027295
Northern Hemisphere,,1933-01-15,0.08778695,-0.0036770552,0.20697795
Northern Hemisphere,,1933-02-15,0.09109095,0.006351948,0.20447695
Northern Hemisphere,,1933-03-15,0.03893794,-0.031023055,0.13485195
Northern Hemisphere,,1933-04-15,0.12642695,0.07082595,0.20786695
Northern Hemisphere,,1933-05-15,0.039068952,-0.008315057,0.11746395
Northern Hemisphere,,1933-06-15,-0.04701005,-0.10113905,0.03432995
Northern Hemisphere,,1933-07-15,0.020383954,-0.051219046,0.10306495
Northern Hemisphere,,1933-08-15,0.0051419437,-0.059073046,0.09767295
Northern Hemisphere,,1933-09-15,-0.111760065,-0.17269807,-0.0119330585
Northern Hemisphere,,1933-10-15,-0.029690057,-0.09496604,0.068536945
Northern Hemisphere,,1933-11-15,-0.11035006,-0.18836106,-0.00012005866
Northern Hemisphere,,1933-12-15,-0.13931806,-0.22366007,-0.025035053
Northern Hemisphere,,1934-01-15,-0.11126606,-0.19576405,0.002878949
Northern Hemisphere,,1934-02-15,-0.12155004,-0.20303605,-0.011011049
Northern Hemisphere,,1934-03-15,-0.17921506,-0.24835004,-0.08425705
Northern Hemisphere,,1934-04-15,-0.045004055,-0.10273005,0.03481795
Northern Hemisphere,,1934-05-15,-0.008710057,-0.056051046,0.06662395
Northern Hemisphere,,1934-06-15,0.13249095,0.07571195,0.21880095
Northern Hemisphere,,1934-07-15,0.124565944,0.05492095,0.21638994
Northern Hemisphere,,1934-08-15,0.078658946,0.017350942,0.17362694
Northern Hemisphere,,1934-09-15,0.14769195,0.08915195,0.23966095
Northern Hemisphere,,1934-10-15,-0.028838053,-0.09983106,0.075195946
Northern Hemisphere,,1934-11-15,-0.014044046,-0.09161304,0.09181995
Northern Hemisphere,,1934-12-15,-0.020423055,-0.10436304,0.09370695
Northern Hemisphere,,1935-01-15,-0.0030010492,-0.08135705,0.10795595
Northern Hemisphere,,1935-02-15,0.0066829473,-0.06791505,0.113289945
Northern Hemisphere,,1935-03-15,-0.024420053,-0.089301065,0.06891595
Northern Hemisphere,,1935-04-15,0.061605945,0.0051639527,0.14019595
Northern Hemisphere,,1935-05-15,0.021884948,-0.025200054,0.10213095
Northern Hemisphere,,1935-06-15,0.036756948,-0.021788046,0.11737494
Northern Hemisphere,,1935-07-15,0.043685943,-0.026063055,0.12533695
Northern Hemisphere,,1935-08-15,0.075448945,0.012141943,0.16933395
Northern Hemisphere,,1935-09-15,-0.013166055,-0.06870505,0.08532495
Northern Hemisphere,,1935-10-15,0.070070945,0.002423942,0.17298494
Northern Hemisphere,,1935-11-15,0.005741954,-0.06893405,0.116871946
Northern Hemisphere,,1935-12-15,0.037479952,-0.043145046,0.15009795
Northern Hemisphere,,1936-01-15,0.027888954,-0.05306205,0.13617894
Northern Hemisphere,,1936-02-15,0.09236595,0.0153039545,0.19369794
Northern Hemisphere,,1936-03-15,0.089892946,0.02158995,0.18263794
Northern Hemisphere,,1936-04-15,0.12779194,0.07021695,0.20434895
Northern Hemisphere,,1936-05-15,0.11651494,0.06937395,0.19120094
Northern Hemisphere,,1936-06-15,0.12997195,0.07254995,0.21052594
Northern Hemisphere,,1936-07-15,0.16385394,0.092970945,0.25231895
Northern Hemisphere,,1936-08-15,0.22248994,0.15789294,0.31528893
Northern Hemisphere,,1936-09-15,0.24244495,0.18265195,0.33373895
Northern Hemisphere,,1936-10-15,0.057470948,-0.012492046,0.14523795
Northern Hemisphere,,1936-11-15,0.013949946,-0.07012506,0.11498194
Northern Hemisphere,,1936-12-15,0.067797944,-0.020623058,0.18370995
Northern Hemisphere,,1937-01-15,0.07188595,-0.0113390535,0.18454094
Northern Hemisphere,,1937-02-15,0.20466794,0.12722294,0.31232995
Northern Hemisphere,,1937-03-15,0.23346095,0.16551794,0.32285994
Northern Hemisphere,,1937-04-15,0.18691294,0.13402495,0.26688895
Northern Hemisphere,,1937-05-15,0.18395995,0.13704294,0.25852993
Northern Hemisphere,,1937-06-15,0.24454194,0.18721095,0.32768595
Northern Hemisphere,,1937-07-15,0.35775593,0.28590795,0.44411394
Northern Hemisphere,,1937-08-15,0.32779095,0.26537594,0.41730395
Northern Hemisphere,,1937-09-15,0.34417894,0.28573793,0.44099593
Northern Hemisphere,,1937-10-15,0.27653095,0.20468694,0.36671394
Northern Hemisphere,,1937-11-15,0.28082195,0.20128694,0.39264995
Northern Hemisphere,,1937-12-15,0.26017895,0.17331995,0.37497094
Northern Hemisphere,,1938-01-15,0.16730794,0.08397195,0.27884194
Northern Hemisphere,,1938-02-15,0.20365395,0.12547794,0.30212894
Northern Hemisphere,,1938-03-15,0.19232994,0.12211894,0.28075296
Northern Hemisphere,,1938-04-15,0.09483695,0.03708294,0.17939694
Northern Hemisphere,,1938-05-15,0.10247695,0.05368595,0.17430595
Northern Hemisphere,,1938-06-15,0.10214895,0.04154995,0.18281095
Northern Hemisphere,,1938-07-15,0.108948946,0.03470394,0.19318195
Northern Hemisphere,,1938-08-15,0.16370395,0.09918594,0.25557894
Northern Hemisphere,,1938-09-15,0.14434995,0.08767195,0.23625594
Northern Hemisphere,,1938-10-15,0.103290945,0.035371944,0.20246895
Northern Hemisphere,,1938-11-15,-0.006616056,-0.08083604,0.09902995
Northern Hemisphere,,1938-12-15,-0.022721052,-0.10615505,0.08277695
Northern Hemisphere,,1939-01-15,-0.05005905,-0.13080506,0.06412195
Northern Hemisphere,,1939-02-15,0.022319943,-0.05026205,0.13414195
Northern Hemisphere,,1939-03-15,-0.028236046,-0.09004705,0.06583295
Northern Hemisphere,,1939-04-15,-0.023131058,-0.07638405,0.056778945
Northern Hemisphere,,1939-05-15,0.06926795,0.016587943,0.13988595
Northern Hemisphere,,1939-06-15,0.050066948,-0.014156058,0.13126594
Northern Hemisphere,,1939-07-15,0.09471895,0.01507695,0.18119495
Northern Hemisphere,,1939-08-15,0.18631795,0.115943946,0.27159494
Northern Hemisphere,,1939-09-15,0.32468793,0.24609095,0.42206293
Northern Hemisphere,,1939-10-15,0.13250294,0.05395195,0.23581095
Northern Hemisphere,,1939-11-15,0.14564395,0.063038945,0.26857093
Northern Hemisphere,,1939-12-15,-0.0054520518,-0.09530206,0.13409895
Northern Hemisphere,,1940-01-15,0.08573895,0.007292941,0.20971094
Northern Hemisphere,,1940-02-15,0.00005994736,-0.07927404,0.12713495
Northern Hemisphere,,1940-03-15,0.09526495,0.021183953,0.21629295
Northern Hemisphere,,1940-04-15,0.05677595,-0.016420051,0.15557495
Northern Hemisphere,,1940-05-15,0.14977095,0.073905945,0.24367695
Northern Hemisphere,,1940-06-15,0.17526695,0.08093095,0.27779093
Northern Hemisphere,,1940-07-15,0.16326794,0.06310095,0.26729494
Northern Hemisphere,,1940-08-15,0.14924595,0.04348494,0.26002494
Northern Hemisphere,,1940-09-15,0.11884894,0.030415952,0.22389494
Northern Hemisphere,,1940-10-15,0.23887494,0.15563194,0.34771493
Northern Hemisphere,,1940-11-15,0.23050095,0.14222094,0.35334295
Northern Hemisphere,,1940-12-15,0.26093394,0.17357795,0.39349794
Northern Hemisphere,,1941-01-15,0.074217945,-0.14807205,0.29654494
Northern Hemisphere,,1941-02-15,0.13225394,-0.08795105,0.35267195
Northern Hemisphere,,1941-03-15,0.11728895,-0.10567005,0.33584893
Northern Hemisphere,,1941-04-15,0.20477594,-0.022918046,0.42233995
Northern Hemisphere,,1941-05-15,0.13223894,-0.09170504,0.34994593
Northern Hemisphere,,1941-06-15,0.21443094,-0.01231505,0.42585194
Northern Hemisphere,,1941-07-15,0.18840195,-0.03731905,0.40337795
Northern Hemisphere,,1941-08-15,0.12509595,-0.09953506,0.34182093
Northern Hemisphere,,1941-09-15,0.15960395,-0.06691405,0.37856194
Northern Hemisphere,,1941-10-15,0.34890795,0.123370945,0.56933594
Northern Hemisphere,,1941-11-15,0.30241895,0.076390944,0.52666897
